utc_time,local_time,temp,voltage,light_reading_MSAS,record_type,moonphase_deg,moonelev_deg,moonillumination,sunelev_deg,date,nightdate
2025-09-13T01:25:05Z,2025-09-12T22:55:05Z,6.7,4.95,19.53,1,-71.7,13.571,65.7,-31.68,2025-09-12T00:00:00Z,2025-09-12
2025-09-13T01:30:05Z,2025-09-12T23:00:05Z,6.7,4.95,19.14,1,-71.7,14.317,65.7,-32.17,2025-09-12T00:00:00Z,2025-09-12
2025-09-13T01:35:05Z,2025-09-12T23:05:05Z,6.7,4.95,20.17,1,-71.8,15.067,65.7,-32.645,2025-09-12T00:00:00Z,2025-09-12
2025-09-13T01:40:05Z,2025-09-12T23:10:05Z,6.7,4.95,19.67,1,-71.8,15.822,65.6,-33.102,2025-09-12T00:00:00Z,2025-09-12
2025-09-13T01:45:05Z,2025-09-12T23:15:05Z,6.7,4.95,19.6,1,-71.8,16.58,65.6,-33.543,2025-09-12T00:00:00Z,2025-09-12
2025-09-13T01:50:05Z,2025-09-12T23:20:05Z,6.7,4.95,19.94,1,-71.9,17.343,65.5,-33.966,2025-09-12T00:00:00Z,2025-09-12
2025-09-13T01:55:05Z,2025-09-12T23:25:05Z,6.7,4.95,19.87,1,-71.9,18.108,65.5,-34.371,2025-09-12T00:00:00Z,2025-09-12
2025-09-13T02:00:05Z,2025-09-12T23:30:05Z,6.7,4.96,19.11,1,-72,18.878,65.5,-34.758,2025-09-12T00:00:00Z,2025-09-12
2025-09-13T02:05:05Z,2025-09-12T23:35:05Z,7,4.95,19.21,1,-72,19.651,65.4,-35.126,2025-09-12T00:00:00Z,2025-09-12
2025-09-13T02:10:05Z,2025-09-12T23:40:05Z,7,4.95,19.28,1,-72.1,20.427,65.4,-35.475,2025-09-12T00:00:00Z,2025-09-12
2025-09-13T02:15:05Z,2025-09-12T23:45:05Z,7,4.95,19.96,1,-72.1,21.206,65.3,-35.804,2025-09-12T00:00:00Z,2025-09-12
2025-09-13T02:20:05Z,2025-09-12T23:50:05Z,6.7,4.95,19.74,1,-72.2,21.988,65.3,-36.113,2025-09-12T00:00:00Z,2025-09-12
2025-09-13T02:25:05Z,2025-09-12T23:55:05Z,6.7,4.95,19.45,1,-72.2,22.772,65.3,-36.401,2025-09-12T00:00:00Z,2025-09-12
2025-09-13T02:30:05Z,2025-09-13T00:00:05Z,6.7,4.95,19.09,1,-72.3,23.56,65.2,-36.669,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T02:35:05Z,2025-09-13T00:05:05Z,6.7,4.95,19.77,1,-72.3,24.35,65.2,-36.916,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T02:40:05Z,2025-09-13T00:10:05Z,6.7,4.95,18.7,1,-72.4,25.142,65.2,-37.141,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T02:45:05Z,2025-09-13T00:15:05Z,6.7,4.95,19.39,1,-72.4,25.936,65.1,-37.345,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T02:50:05Z,2025-09-13T00:20:05Z,6.7,4.95,18.36,1,-72.4,26.732,65.1,-37.527,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T02:55:05Z,2025-09-13T00:25:05Z,6.7,4.95,18.78,1,-72.5,27.53,65,-37.686,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T03:00:05Z,2025-09-13T00:30:05Z,6.7,4.95,18.92,1,-72.5,28.33,65,-37.823,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T03:05:05Z,2025-09-13T00:35:05Z,7,4.95,18.97,1,-72.6,29.132,65,-37.937,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T03:10:05Z,2025-09-13T00:40:05Z,7,4.95,19.47,1,-72.6,29.935,64.9,-38.029,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T03:15:05Z,2025-09-13T00:45:05Z,7,4.95,19.38,1,-72.7,30.739,64.9,-38.098,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T03:20:05Z,2025-09-13T00:50:05Z,6.7,4.95,18.5,1,-72.7,31.544,64.8,-38.143,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T03:25:05Z,2025-09-13T00:55:05Z,6.7,4.95,19.04,1,-72.8,32.35,64.8,-38.166,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T03:30:05Z,2025-09-13T01:00:05Z,6.7,4.95,18.29,1,-72.8,33.157,64.8,-38.165,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T03:35:05Z,2025-09-13T01:05:05Z,6.7,4.95,18.22,1,-72.9,33.965,64.7,-38.141,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T03:40:05Z,2025-09-13T01:10:05Z,6.7,4.95,18.49,1,-72.9,34.773,64.7,-38.094,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T03:45:05Z,2025-09-13T01:15:05Z,6.7,4.95,18.92,1,-73,35.581,64.7,-38.025,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T03:50:05Z,2025-09-13T01:20:05Z,6.7,4.95,18.28,1,-73,36.389,64.6,-37.932,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T03:55:05Z,2025-09-13T01:25:05Z,6.7,4.95,18.92,1,-73.1,37.197,64.6,-37.816,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T04:00:05Z,2025-09-13T01:30:05Z,6.7,4.95,18.33,1,-73.1,38.005,64.5,-37.678,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T04:05:05Z,2025-09-13T01:35:05Z,6.7,4.95,17.98,1,-73.1,38.812,64.5,-37.518,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T04:10:05Z,2025-09-13T01:40:05Z,6.7,4.95,18.17,1,-73.2,39.619,64.5,-37.335,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T04:15:05Z,2025-09-13T01:45:05Z,6.7,4.95,19.13,1,-73.2,40.425,64.4,-37.13,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T04:20:05Z,2025-09-13T01:50:05Z,6.7,4.95,19.69,1,-73.3,41.229,64.4,-36.904,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T04:25:05Z,2025-09-13T01:55:05Z,6.7,4.95,19.22,1,-73.3,42.032,64.3,-36.656,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T04:30:05Z,2025-09-13T02:00:05Z,6.7,4.95,20,1,-73.4,42.833,64.3,-36.387,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T04:35:05Z,2025-09-13T02:05:05Z,6.7,4.95,19.45,1,-73.4,43.633,64.3,-36.097,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T04:40:05Z,2025-09-13T02:10:05Z,7,4.95,18.96,1,-73.5,44.43,64.2,-35.787,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T04:45:05Z,2025-09-13T02:15:05Z,7,4.95,19.27,1,-73.5,45.225,64.2,-35.457,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T04:50:05Z,2025-09-13T02:20:05Z,7,4.95,19.08,1,-73.6,46.017,64.2,-35.108,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T04:55:05Z,2025-09-13T02:25:05Z,7,4.95,18.82,1,-73.6,46.806,64.1,-34.739,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T05:00:05Z,2025-09-13T02:30:05Z,7,4.95,17.12,1,-73.7,47.592,64.1,-34.351,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T05:05:05Z,2025-09-13T02:35:05Z,7,4.95,18.58,1,-73.7,48.373,64,-33.945,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T05:10:05Z,2025-09-13T02:40:05Z,7,4.95,18.58,1,-73.7,49.151,64,-33.522,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T05:15:05Z,2025-09-13T02:45:05Z,7,4.95,19.04,1,-73.8,49.924,64,-33.08,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T05:20:05Z,2025-09-13T02:50:05Z,7,4.95,19.14,1,-73.8,50.693,63.9,-32.622,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T05:25:05Z,2025-09-13T02:55:05Z,7,4.95,19.18,1,-73.9,51.456,63.9,-32.147,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T05:30:05Z,2025-09-13T03:00:05Z,7,4.95,18.91,1,-73.9,52.213,63.8,-31.656,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T05:35:05Z,2025-09-13T03:05:05Z,7,4.95,18.98,1,-74,52.964,63.8,-31.149,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T05:40:05Z,2025-09-13T03:10:05Z,7,4.95,19.42,1,-74,53.708,63.8,-30.627,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T05:45:05Z,2025-09-13T03:15:05Z,7,4.95,19.29,1,-74.1,54.444,63.7,-30.09,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T05:50:05Z,2025-09-13T03:20:05Z,7,4.95,17.76,1,-74.1,55.173,63.7,-29.539,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T05:55:05Z,2025-09-13T03:25:05Z,7,4.95,18.04,1,-74.2,55.893,63.6,-28.974,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T06:00:05Z,2025-09-13T03:30:05Z,7,4.95,18.11,1,-74.2,56.603,63.6,-28.396,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T06:05:05Z,2025-09-13T03:35:05Z,7,4.95,18.57,1,-74.2,57.304,63.6,-27.804,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T06:10:05Z,2025-09-13T03:40:05Z,7,4.95,18.4,1,-74.3,57.994,63.5,-27.2,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T06:15:05Z,2025-09-13T03:45:05Z,6.7,4.95,18.48,1,-74.3,58.672,63.5,-26.584,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T06:20:05Z,2025-09-13T03:50:05Z,6.7,4.95,19.05,1,-74.4,59.337,63.5,-25.956,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T06:25:05Z,2025-09-13T03:55:05Z,6.7,4.95,18.73,1,-74.4,59.989,63.4,-25.317,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T06:30:05Z,2025-09-13T04:00:05Z,6.7,4.95,18.96,1,-74.5,60.626,63.4,-24.667,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T06:35:05Z,2025-09-13T04:05:05Z,6.4,4.95,19.14,1,-74.5,61.248,63.3,-24.006,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T06:40:05Z,2025-09-13T04:10:05Z,6.4,4.95,19.19,1,-74.6,61.853,63.3,-23.336,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T06:45:05Z,2025-09-13T04:15:05Z,6.4,4.95,18.98,1,-74.6,62.44,63.3,-22.655,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T06:50:05Z,2025-09-13T04:20:05Z,6.4,4.95,18.88,1,-74.7,63.008,63.2,-21.965,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T06:55:05Z,2025-09-13T04:25:05Z,6.4,4.95,18.83,1,-74.7,63.555,63.2,-21.266,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T07:00:05Z,2025-09-13T04:30:05Z,6.4,4.95,18.76,1,-74.8,64.081,63.1,-20.559,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T07:05:05Z,2025-09-13T04:35:05Z,6.4,4.95,18.41,1,-74.8,64.583,63.1,-19.843,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T07:10:05Z,2025-09-13T04:40:05Z,6.4,4.95,18.46,1,-74.8,65.06,63.1,-19.119,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T07:15:05Z,2025-09-13T04:45:05Z,6.4,4.95,18.67,1,-74.9,65.511,63,-18.387,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T07:20:05Z,2025-09-13T04:50:05Z,6.4,4.95,18.51,1,-74.9,65.934,63,-17.649,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T07:25:05Z,2025-09-13T04:55:05Z,6.4,4.95,18.4,1,-75,66.328,63,-16.903,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T07:30:05Z,2025-09-13T05:00:05Z,6.4,4.95,18.04,1,-75,66.691,62.9,-16.15,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T07:35:05Z,2025-09-13T05:05:05Z,6.1,4.95,17.66,1,-75.1,67.021,62.9,-15.392,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T07:40:05Z,2025-09-13T05:10:05Z,6.1,4.95,18.13,1,-75.1,67.317,62.8,-14.627,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T07:45:05Z,2025-09-13T05:15:05Z,6.1,4.95,18.15,1,-75.2,67.578,62.8,-13.856,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T07:50:05Z,2025-09-13T05:20:05Z,6.1,4.95,18.11,1,-75.2,67.802,62.8,-13.08,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T07:55:05Z,2025-09-13T05:25:05Z,6.1,4.95,17.82,1,-75.3,67.988,62.7,-12.299,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T08:00:05Z,2025-09-13T05:30:05Z,6.1,4.95,17.84,1,-75.3,68.136,62.7,-11.512,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T08:05:05Z,2025-09-13T05:35:05Z,6.1,4.95,17.61,1,-75.4,68.244,62.6,-10.721,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T08:10:05Z,2025-09-13T05:40:05Z,6.1,4.95,17.42,1,-75.4,68.312,62.6,-9.926,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T08:15:05Z,2025-09-13T05:45:05Z,6.1,4.95,16.75,1,-75.4,68.34,62.6,-9.127,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T08:20:05Z,2025-09-13T05:50:05Z,6.1,4.95,16.44,1,-75.5,68.327,62.5,-8.323,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T08:25:05Z,2025-09-13T05:55:05Z,6.4,4.95,15.32,1,-75.5,68.273,62.5,-7.516,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T08:30:05Z,2025-09-13T06:00:05Z,6.4,4.95,14.41,1,-75.6,68.179,62.4,-6.706,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T08:35:05Z,2025-09-13T06:05:05Z,6.4,4.95,13.6,1,-75.6,68.045,62.4,-5.892,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T08:40:05Z,2025-09-13T06:10:05Z,6.4,4.95,12.83,1,-75.7,67.872,62.4,-5.076,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T08:45:05Z,2025-09-13T06:15:05Z,6.4,4.95,11.24,1,-75.7,67.662,62.3,-4.257,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T08:50:05Z,2025-09-13T06:20:05Z,6.1,4.95,10.75,1,-75.8,67.414,62.3,-3.435,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T08:55:05Z,2025-09-13T06:25:05Z,6.4,4.95,9.29,1,-75.8,67.131,62.3,-2.611,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T09:00:05Z,2025-09-13T06:30:05Z,6.4,4.95,8.75,1,-75.9,66.814,62.2,-1.785,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T09:05:05Z,2025-09-13T06:35:05Z,6.1,4.95,7.86,1,-75.9,66.464,62.2,-0.958,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T09:10:05Z,2025-09-13T06:40:05Z,6.4,4.95,6.87,1,-76,66.082,62.1,-0.128,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T09:15:05Z,2025-09-13T06:45:05Z,6.1,4.95,6.59,1,-76,65.671,62.1,0.702,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T09:20:05Z,2025-09-13T06:50:05Z,6.4,4.95,6.45,1,-76,65.231,62.1,1.534,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T09:25:05Z,2025-09-13T06:55:05Z,5.8,4.95,6.31,1,-76.1,64.765,62,2.366,2025-09-13T00:00:00Z,2025-09-12
2025-09-13T21:25:05Z,2025-09-13T18:55:05Z,7.4,4.95,5.98,1,-82.7,-13.686,56.4,2.858,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T21:30:05Z,2025-09-13T19:00:05Z,6.7,4.95,6.2,1,-82.7,-13.552,56.3,2.023,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T21:35:05Z,2025-09-13T19:05:05Z,6.7,4.95,6.38,1,-82.8,-13.403,56.3,1.189,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T21:40:05Z,2025-09-13T19:10:05Z,6.4,4.95,6.75,1,-82.8,-13.24,56.2,0.355,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T21:45:05Z,2025-09-13T19:15:05Z,6.4,4.95,7.33,1,-82.9,-13.061,56.2,-0.477,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T21:50:05Z,2025-09-13T19:20:05Z,6.1,4.95,7.91,1,-82.9,-12.868,56.2,-1.308,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T21:55:05Z,2025-09-13T19:25:05Z,6.1,4.95,8.56,1,-83,-12.661,56.1,-2.137,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T22:00:05Z,2025-09-13T19:30:05Z,5.8,4.95,9.35,1,-83,-12.439,56.1,-2.965,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T22:05:05Z,2025-09-13T19:35:05Z,5.4,4.95,10.28,1,-83.1,-12.204,56,-3.791,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T22:10:05Z,2025-09-13T19:40:05Z,5.8,4.95,11.3,1,-83.1,-11.954,56,-4.614,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T22:15:05Z,2025-09-13T19:45:05Z,5.8,4.95,12.38,1,-83.1,-11.69,56,-5.435,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T22:20:05Z,2025-09-13T19:50:05Z,6.1,4.95,13.53,1,-83.2,-11.412,55.9,-6.253,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T22:25:05Z,2025-09-13T19:55:05Z,6.1,4.95,14.7,1,-83.2,-11.121,55.9,-7.069,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T22:30:05Z,2025-09-13T20:00:05Z,6.1,4.95,15.77,1,-83.3,-10.817,55.8,-7.881,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T22:35:05Z,2025-09-13T20:05:05Z,6.1,4.95,16.66,1,-83.3,-10.499,55.8,-8.69,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T22:40:05Z,2025-09-13T20:10:05Z,6.1,4.95,17.46,1,-83.4,-10.168,55.8,-9.495,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T22:45:05Z,2025-09-13T20:15:05Z,6.4,4.95,18.2,1,-83.4,-9.824,55.7,-10.296,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T22:50:05Z,2025-09-13T20:20:05Z,6.4,4.95,18.91,1,-83.5,-9.467,55.7,-11.093,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T22:55:05Z,2025-09-13T20:25:05Z,6.4,4.95,19.54,1,-83.5,-9.098,55.7,-11.886,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T23:00:05Z,2025-09-13T20:30:05Z,6.4,4.95,20.12,1,-83.6,-8.717,55.6,-12.674,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T23:05:05Z,2025-09-13T20:35:05Z,6.4,4.95,20.56,1,-83.6,-8.323,55.6,-13.457,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T23:10:07Z,2025-09-13T20:40:07Z,6.4,4.95,20.85,1,-83.6,-7.914,55.5,-14.24,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T23:15:06Z,2025-09-13T20:45:06Z,6.4,4.95,21.02,1,-83.7,-7.498,55.5,-15.009,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T23:20:06Z,2025-09-13T20:50:06Z,6.4,4.95,21.11,1,-83.7,-7.069,55.5,-15.776,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T23:25:07Z,2025-09-13T20:55:07Z,6.7,4.95,21.16,1,-83.8,-6.627,55.4,-16.539,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T23:30:07Z,2025-09-13T21:00:07Z,6.7,4.95,21.18,1,-83.8,-6.175,55.4,-17.293,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T23:35:07Z,2025-09-13T21:05:07Z,6.7,4.95,21.2,1,-83.9,-5.712,55.3,-18.04,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T23:40:07Z,2025-09-13T21:10:07Z,6.7,4.95,21.22,1,-83.9,-5.238,55.3,-18.78,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T23:45:07Z,2025-09-13T21:15:07Z,6.7,4.95,21.22,1,-84,-4.754,55.3,-19.513,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T23:50:07Z,2025-09-13T21:20:07Z,6.7,4.95,21.22,1,-84,-4.259,55.2,-20.238,2025-09-13T00:00:00Z,2025-09-13
2025-09-13T23:55:08Z,2025-09-13T21:25:08Z,6.7,4.95,21.22,1,-84.1,-3.752,55.2,-20.958,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T00:00:08Z,2025-09-13T21:30:08Z,6.7,4.95,21.22,1,-84.1,-3.237,55.1,-21.667,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T00:05:08Z,2025-09-13T21:35:08Z,6.7,4.95,21.23,1,-84.1,-2.712,55.1,-22.367,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T00:10:08Z,2025-09-13T21:40:08Z,6.7,4.95,21.23,1,-84.2,-2.178,55.1,-23.058,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T00:15:07Z,2025-09-13T21:45:07Z,6.7,4.95,21.22,1,-84.2,-1.636,55,-23.738,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T00:20:07Z,2025-09-13T21:50:07Z,6.7,4.95,21.22,1,-84.3,-1.082,55,-24.41,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T00:25:07Z,2025-09-13T21:55:07Z,6.7,4.95,21.22,1,-84.3,-0.52,54.9,-25.072,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T00:30:07Z,2025-09-13T22:00:07Z,6.7,4.95,21.21,1,-84.4,0.051,54.9,-25.723,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T00:35:07Z,2025-09-13T22:05:07Z,6.7,4.95,21.19,1,-84.4,0.631,54.9,-26.363,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T00:40:07Z,2025-09-13T22:10:07Z,6.7,4.95,21.17,1,-84.5,1.219,54.8,-26.992,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T00:45:07Z,2025-09-13T22:15:07Z,6.7,4.95,21.11,1,-84.5,1.815,54.8,-27.609,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T00:50:06Z,2025-09-13T22:20:06Z,6.7,4.95,21.04,1,-84.6,2.418,54.7,-28.212,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T00:55:06Z,2025-09-13T22:25:06Z,6.7,4.95,21,1,-84.6,3.03,54.7,-28.805,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T01:00:05Z,2025-09-13T22:30:05Z,6.7,4.95,20.95,1,-84.7,3.648,54.7,-29.382,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T01:05:05Z,2025-09-13T22:35:05Z,6.7,4.95,20.93,1,-84.7,4.276,54.6,-29.948,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T01:10:05Z,2025-09-13T22:40:05Z,6.7,4.95,20.9,1,-84.7,4.911,54.6,-30.5,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T01:15:05Z,2025-09-13T22:45:05Z,7,4.95,20.85,1,-84.8,5.553,54.5,-31.037,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T01:20:05Z,2025-09-13T22:50:05Z,7,4.95,20.87,1,-84.8,6.202,54.5,-31.559,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T01:25:05Z,2025-09-13T22:55:05Z,7,4.95,20.87,1,-84.9,6.858,54.5,-32.067,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T01:30:06Z,2025-09-13T23:00:06Z,7,4.95,20.73,1,-84.9,7.522,54.4,-32.56,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T01:35:05Z,2025-09-13T23:05:05Z,6.7,4.95,20.49,1,-85,8.189,54.4,-33.033,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T01:40:05Z,2025-09-13T23:10:05Z,6.7,4.95,20.31,1,-85,8.864,54.3,-33.492,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T01:45:05Z,2025-09-13T23:15:05Z,6.7,4.95,20.06,1,-85.1,9.546,54.3,-33.933,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T01:50:05Z,2025-09-13T23:20:05Z,6.7,4.95,20.14,1,-85.1,10.233,54.3,-34.357,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T01:55:05Z,2025-09-13T23:25:05Z,6.7,4.95,20.1,1,-85.2,10.927,54.2,-34.763,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T02:00:05Z,2025-09-13T23:30:05Z,6.7,4.95,20.14,1,-85.2,11.625,54.2,-35.15,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T02:05:05Z,2025-09-13T23:35:05Z,6.7,4.95,20.05,1,-85.2,12.33,54.1,-35.519,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T02:10:05Z,2025-09-13T23:40:05Z,6.7,4.95,19.91,1,-85.3,13.039,54.1,-35.868,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T02:15:05Z,2025-09-13T23:45:05Z,6.7,4.95,19.99,1,-85.3,13.754,54.1,-36.197,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T02:20:05Z,2025-09-13T23:50:05Z,6.7,4.95,19.93,1,-85.4,14.474,54,-36.506,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T02:25:05Z,2025-09-13T23:55:05Z,6.7,4.95,20.03,1,-85.4,15.199,54,-36.795,2025-09-13T00:00:00Z,2025-09-13
2025-09-14T02:30:05Z,2025-09-14T00:00:05Z,6.7,4.95,20.2,1,-85.5,15.928,53.9,-37.063,2025-09-14T00:00:00Z,2025-09-13
2025-09-14T02:35:05Z,2025-09-14T00:05:05Z,6.4,4.95,20.18,1,-85.5,16.662,53.9,-37.309,2025-09-14T00:00:00Z,2025-09-13
2025-09-14T02:40:05Z,2025-09-14T00:10:05Z,6.4,4.95,20,1,-85.6,17.4,53.9,-37.534,2025-09-14T00:00:00Z,2025-09-13
2025-09-14T02:45:05Z,2025-09-14T00:15:05Z,6.4,4.95,19.93,1,-85.6,18.143,53.8,-37.737,2025-09-14T00:00:00Z,2025-09-13
2025-09-14T02:50:05Z,2025-09-14T00:20:05Z,6.4,4.95,19.89,1,-85.7,18.89,53.8,-37.918,2025-09-14T00:00:00Z,2025-09-13
2025-09-14T02:55:05Z,2025-09-14T00:25:05Z,6.4,4.95,19.88,1,-85.7,19.64,53.8,-38.077,2025-09-14T00:00:00Z,2025-09-13
2025-09-14T03:00:05Z,2025-09-14T00:30:05Z,6.4,4.95,20.05,1,-85.7,20.395,53.7,-38.213,2025-09-14T00:00:00Z,2025-09-13
2025-09-14T03:05:05Z,2025-09-14T00:35:05Z,6.4,4.95,20.13,1,-85.8,21.153,53.7,-38.327,2025-09-14T00:00:00Z,2025-09-13
2025-09-14T03:10:05Z,2025-09-14T00:40:05Z,6.1,4.95,20.16,1,-85.8,21.915,53.6,-38.417,2025-09-14T00:00:00Z,2025-09-13
